datetime,ticker,price_open,price_close,price_high,price_low,price_vol
2015-04-15 00:00:00,X:BTCUSD,221.889,220.10885,224.00001,219.66098,12.479029949999989
2015-04-16 00:00:00,X:BTCUSD,227.85518,233.59987,234.70359,223.36631,9.112341639999997
2015-04-17 00:00:00,X:BTCUSD,229.0,223.00599,230.52451,223.00591,2.3120000000000007
2015-04-18 00:00:00,X:BTCUSD,227.49,222.02479,227.49,222.00072,4.90667786
2015-04-19 00:00:00,X:BTCUSD,222.87381,226.78856,228.99999,222.87381,10.280524999999995
2015-04-20 00:00:00,X:BTCUSD,226.43521,224.3875,227.99985,223.26212,40.23298017000007
2015-04-21 00:00:00,X:BTCUSD,224.32299,234.55422,235.23058,224.0475,92.60975795
2015-04-22 00:00:00,X:BTCUSD,234.64001,233.27,238.89186,232.0925,40.65196145000008
2015-04-23 00:00:00,X:BTCUSD,234.13515,235.20829,235.6875,231.0,23.61503985000002
2015-04-24 00:00:00,X:BTCUSD,235.88,230.9625,237.58149,229.31001,46.509973
2015-04-25 00:00:00,X:BTCUSD,232.14202,227.49,232.14202,226.0348,5.799028589999999
2015-04-26 00:00:00,X:BTCUSD,226.0,220.1475,226.0,216.34205,35.00703702000004
2015-04-27 00:00:00,X:BTCUSD,223.62645,228.26001,238.55826,217.33855,28.26095372000001
2015-04-28 00:00:00,X:BTCUSD,228.0,229.94526,233.25156,224.0,43.42908985
2015-04-29 00:00:00,X:BTCUSD,228.30986,226.0,232.00202,224.0,23.945526920000045
2015-04-30 00:00:00,X:BTCUSD,226.009,237.3075,239.654,225.68502,49.81298221000004
2015-05-01 00:00:00,X:BTCUSD,235.51481,231.2625,238.97102,231.21,40.41757762
2015-05-02 00:00:00,X:BTCUSD,233.7889,234.14507,239.0898,231.38622,21.208736090000013
2015-05-03 00:00:00,X:BTCUSD,237.02975,240.36019,242.5025,236.178,24.954473130000004
2015-05-04 00:00:00,X:BTCUSD,239.72914,236.915,242.105,236.188,13.001727519999998
2015-05-05 00:00:00,X:BTCUSD,239.01726,235.5925,239.111,231.4225,13.80311816
2015-05-06 00:00:00,X:BTCUSD,234.87595,227.355,239.34991,227.001,50.74630823000003
2015-05-07 00:00:00,X:BTCUSD,228.14,236.57249,242.44468,227.0,26.425286840000044
2015-05-08 00:00:00,X:BTCUSD,237.48492,240.51051,243.0,234.801,13.630789749999998
2015-05-09 00:00:00,X:BTCUSD,242.99792,241.74408,243.0,234.131,14.439829509999996
2015-05-10 00:00:00,X:BTCUSD,240.00101,239.24004,242.62143,236.13,8.451411419999998
2015-05-11 00:00:00,X:BTCUSD,239.74405,241.85502,243.14501,238.8025,35.80541256999999
2015-05-12 00:00:00,X:BTCUSD,240.1926,241.22251,242.98998,237.551,33.584847880000005
2015-05-13 00:00:00,X:BTCUSD,240.49885,235.09016,244.0,235.08017,62.42848395
2015-05-14 00:00:00,X:BTCUSD,235.55015,236.47,237.99,235.0,7.2781775899999905
2015-05-15 00:00:00,X:BTCUSD,238.50938,238.97589,240.05,237.48957,1.2217890299999998
2015-05-16 00:00:00,X:BTCUSD,239.09771,237.34752,239.38678,235.14465,3.672374850000002
2015-05-17 00:00:00,X:BTCUSD,236.00001,235.8575,237.57015,235.6,1.38585661
2015-05-18 00:00:00,X:BTCUSD,236.59338,233.32992,236.62001,231.90503,14.678929359999996
2015-05-19 00:00:00,X:BTCUSD,233.31987,232.78497,233.90998,231.43364,23.405443450000025
2015-05-20 00:00:00,X:BTCUSD,232.29837,234.80351,235.05813,231.09775,23.31970886000001
2015-05-21 00:00:00,X:BTCUSD,234.5493,236.0875,236.0875,233.97392,11.937029589999993
2015-05-22 00:00:00,X:BTCUSD,235.05503,237.59,244.0,233.91251,63.87229533000001
2015-05-23 00:00:00,X:BTCUSD,237.65145,237.39019,240.83735,237.39019,28.220204880000047
2015-05-24 00:00:00,X:BTCUSD,237.53121,239.77001,241.13249,237.53117,10.848584689999996
2015-05-25 00:00:00,X:BTCUSD,240.43468,236.18998,240.43468,234.8325,31.926954880000004
2015-05-26 00:00:00,X:BTCUSD,236.04377,236.01749,237.11249,235.17,8.110579539999998
2015-05-27 00:00:00,X:BTCUSD,236.99999,235.29999,238.0,234.76661,6.454212539999997
2015-05-28 00:00:00,X:BTCUSD,234.03003,235.83266,237.90344,234.03003,1.6208711100000002
2015-05-29 00:00:00,X:BTCUSD,235.87608,234.91168,235.92495,234.91168,8.43638
2015-05-30 00:00:00,X:BTCUSD,234.00001,232.81331,235.23954,230.55425,13.466273359999986
2015-05-31 00:00:00,X:BTCUSD,231.78254,227.58963,235.85876,227.58963,12.766791179999991
2015-06-01 00:00:00,X:BTCUSD,232.40158,227.46908,232.40159,222.03202,33.95139536000018
2015-06-02 00:00:00,X:BTCUSD,227.46541,229.49735,229.49815,222.29114,4.348696879999999
2015-06-03 00:00:00,X:BTCUSD,226.00015,227.0,229.47843,226.0,25.400000000000105
2015-06-04 00:00:00,X:BTCUSD,227.0,223.15499,228.792,223.04,49.478175190000336
2015-06-05 00:00:00,X:BTCUSD,223.4874,225.00497,228.2972,220.33904,34.1477509800001
2015-06-06 00:00:00,X:BTCUSD,224.70524,223.70128,225.65381,223.70128,5.359
2015-06-07 00:00:00,X:BTCUSD,225.32953,224.34529,225.32953,224.34529,0.3
2015-06-08 00:00:00,X:BTCUSD,224.2211,229.02749,229.02749,224.2211,26.599046220000023
2015-06-09 00:00:00,X:BTCUSD,226.79,230.91728,230.91728,226.79,2.41268494
2015-06-10 00:00:00,X:BTCUSD,228.21045,227.26254,228.23047,226.57075,8.948799999999999
2015-06-11 00:00:00,X:BTCUSD,228.68997,228.9225,231.58709,228.24321,33.69381729
2015-06-12 00:00:00,X:BTCUSD,228.86036,229.44253,233.15352,228.86036,62.23318961
2015-06-13 00:00:00,X:BTCUSD,228.76875,231.0402,231.05546,226.14462,25.31
2015-06-14 00:00:00,X:BTCUSD,232.0,232.145,233.2925,231.19035,18.23294572
2015-06-15 00:00:00,X:BTCUSD,231.34253,235.53501,235.53501,231.34251,20.06635670000001
2015-06-16 00:00:00,X:BTCUSD,237.02991,249.7075,251.0,233.81721,151.33692178000007
2015-06-17 00:00:00,X:BTCUSD,249.70751,245.025,256.3825,245.025,56.75261786
2015-06-18 00:00:00,X:BTCUSD,247.29251,247.5,252.65981,244.0,29.808802890000003
2015-06-19 00:00:00,X:BTCUSD,247.69004,245.5,249.63215,245.4938,117.09082535000002
2015-06-20 00:00:00,X:BTCUSD,244.0,243.85281,244.69417,241.5,19.407221
2015-06-21 00:00:00,X:BTCUSD,244.28501,241.0,244.95977,238.05336,41.90389999999999
2015-06-22 00:00:00,X:BTCUSD,244.29239,248.08457,248.08457,243.99,39.36509483
2015-06-23 00:00:00,X:BTCUSD,245.81001,243.7221,245.81001,243.7221,49.66488647
2015-06-24 00:00:00,X:BTCUSD,242.8026,241.67089,242.8026,240.1745,1.31196996
2015-06-25 00:00:00,X:BTCUSD,242.77984,242.03894,243.99919,239.5263,16.469583950000004
2015-06-26 00:00:00,X:BTCUSD,242.1,242.0,243.99982,242.0,1.7629862400000005
2015-06-27 00:00:00,X:BTCUSD,243.3737,251.9275,251.9275,243.3737,33.66135374
2015-06-28 00:00:00,X:BTCUSD,251.30249,248.5,260.0,247.45041,55.481095180000096
2015-06-29 00:00:00,X:BTCUSD,250.58862,268.4679,268.49818,248.8887,95.24362098000002
2015-06-30 00:00:00,X:BTCUSD,258.9349,263.1766,273.0,258.49261,69.98686215000004
2015-07-01 00:00:00,X:BTCUSD,263.21271,258.1036,265.02255,255.5,69.00501192000017
2015-07-02 00:00:00,X:BTCUSD,259.76038,254.73617,259.76038,253.43004,15.935686719999998
2015-07-03 00:00:00,X:BTCUSD,254.51613,255.46944,272.99996,252.87507,21.853855600000024
2015-07-04 00:00:00,X:BTCUSD,258.00644,261.999,262.99948,254.88804,15.30954274
2015-07-05 00:00:00,X:BTCUSD,261.94,271.14397,274.67998,257.11755,70.31611004999988
2015-07-06 00:00:00,X:BTCUSD,270.12751,274.5894,278.0,268.13764,96.11661019000002
2015-07-07 00:00:00,X:BTCUSD,269.32707,265.36,272.16381,265.0,29.6454837900001
2015-07-08 00:00:00,X:BTCUSD,265.36002,270.04031,276.32316,265.36,35.2089937900002
2015-07-09 00:00:00,X:BTCUSD,270.554,271.99975,275.66538,267.39002,34.73785030000005
2015-07-10 00:00:00,X:BTCUSD,268.95604,284.54,297.0,268.95604,167.37432052999966
2015-07-11 00:00:00,X:BTCUSD,288.82289,293.59999,298.98683,283.05827,71.95677729000002
2015-07-12 00:00:00,X:BTCUSD,291.69256,310.7575,316.01249,291.69255,143.19805555999991
2015-07-13 00:00:00,X:BTCUSD,309.80751,290.181,310.58156,269.0,332.84911559000034
2015-07-14 00:00:00,X:BTCUSD,293.07,288.70809,295.97251,286.78751,36.26405777
2015-07-15 00:00:00,X:BTCUSD,288.77131,285.83994,293.7899,285.83994,10.411568259999996
2015-07-16 00:00:00,X:BTCUSD,289.44823,276.85939,292.0,273.40259,53.22104189000001
2015-07-17 00:00:00,X:BTCUSD,281.08639,280.38,281.30712,275.515,4.53804255
2015-07-18 00:00:00,X:BTCUSD,281.0028,278.01,281.69369,274.92386,14.072366499999998
2015-07-19 00:00:00,X:BTCUSD,279.33139,275.54,279.57307,274.31656,0.47246337
2015-07-20 00:00:00,X:BTCUSD,277.26347,277.56408,280.40143,276.72252,83.54116649000002
2015-07-21 00:00:00,X:BTCUSD,279.41478,277.48,281.40693,276.4525,21.25397321
2015-07-22 00:00:00,X:BTCUSD,276.666,276.975,279.38271,275.31,59.565350600000016
2015-07-23 00:00:00,X:BTCUSD,278.3975,276.89,278.3975,276.02902,24.71363255
2015-07-24 00:00:00,X:BTCUSD,276.18001,289.26089,290.0,276.18001,41.54499047000002
2015-07-25 00:00:00,X:BTCUSD,286.69717,288.91613,291.8117,286.67015,27.55936554000001
2015-07-26 00:00:00,X:BTCUSD,288.69692,291.28494,293.8545,287.83081,8.720577239999999
2015-07-27 00:00:00,X:BTCUSD,293.36615,296.10159,296.10159,286.55237,11.071090709999998
2015-07-28 00:00:00,X:BTCUSD,295.737,293.56002,296.80402,287.0,57.372600600000005
2015-07-29 00:00:00,X:BTCUSD,293.51367,291.61259,293.51367,280.00001,29.305745770000005
2015-07-30 00:00:00,X:BTCUSD,288.56174,288.0,289.235,280.00001,31.2429952
2015-07-31 00:00:00,X:BTCUSD,285.34906,293.47977,293.47977,280.00001,40.83809560000004
2015-08-01 00:00:00,X:BTCUSD,290.25283,283.2674,292.0,277.12003,63.83871723000056
2015-08-02 00:00:00,X:BTCUSD,285.0035,283.8413,289.88983,277.9052,0.8987923499999998
2015-08-03 00:00:00,X:BTCUSD,285.4046,283.87017,285.51,280.57,18.342827380000003
2015-08-04 00:00:00,X:BTCUSD,282.70008,287.67861,287.68162,280.53092,21.60723768000001
2015-08-05 00:00:00,X:BTCUSD,284.505,281.00001,287.77,281.00001,36.88717861000001
2015-08-06 00:00:00,X:BTCUSD,281.0,278.66964,286.95751,278.60106,13.81267619
2015-08-07 00:00:00,X:BTCUSD,278.67,280.85541,290.0,274.15182,62.78561679999999
2015-08-07 00:00:00,X:ETHUSD,3.0,3.0,3.00001,3.0,123.93056831
2015-08-08 00:00:00,X:BTCUSD,280.28011,264.2,283.77999,259.20268,29.29967062000004
2015-08-08 00:00:00,X:ETHUSD,3.0,1.19999,3.0,0.15,1942.88814725
2015-08-09 00:00:00,X:BTCUSD,264.19997,269.76927,269.76927,258.0,14.823358109999996
2015-08-10 00:00:00,X:BTCUSD,262.49,266.84753,273.88,262.49,19.70776689000001
2015-08-11 00:00:00,X:BTCUSD,264.2,270.0,270.0,260.0,99.12175366999992
2015-08-11 00:00:00,X:ETHUSD,0.79969,0.99,1.15,0.65038,9234.568704799998
2015-08-12 00:00:00,X:BTCUSD,268.97047,267.0254,270.0,265.48598,61.30881062000003
2015-08-12 00:00:00,X:ETHUSD,1.0,1.288,1.288,0.905,1736.1149829999997
2015-08-13 00:00:00,X:BTCUSD,267.47934,265.19999,268.0,261.6437,138.97618378000018
2015-08-13 00:00:00,X:ETHUSD,1.2628,1.8848,1.8848,1.2628,2815.45076228
2015-08-14 00:00:00,X:BTCUSD,265.19999,268.0,270.0,262.00638,368.6367937400012
2015-08-14 00:00:00,X:ETHUSD,1.88345,1.79489,2.1,1.79489,5775.80909876
2015-08-15 00:00:00,X:BTCUSD,268.32981,265.22,269.21723,265.22,164.3289478800001
2015-08-15 00:00:00,X:ETHUSD,1.7,1.79,1.79,1.5,8677.609636910003
2015-08-16 00:00:00,X:BTCUSD,265.22,260.41942,270.0,257.0064,265.96926855999715
2015-08-16 00:00:00,X:ETHUSD,1.65,1.5893,1.65,0.5,9867.150972220004
2015-08-17 00:00:00,X:BTCUSD,261.5,258.6391,263.12,257.5721,86.53270709999998
2015-08-17 00:00:00,X:ETHUSD,1.50539,1.29638,1.58,1.25,3946.58358692
2015-08-18 00:00:00,X:BTCUSD,259.0784,223.00277,259.93483,188.10761,683.1979918999992
2015-08-18 00:00:00,X:ETHUSD,1.15,1.10001,1.36163,0.98998,4150.6382213100005
2015-08-19 00:00:00,X:BTCUSD,204.39327,230.084,245.0,204.39327,239.38614274999856
2015-08-19 00:00:00,X:ETHUSD,1.10001,1.24,1.24,1.10001,2213.64200104
2015-08-20 00:00:00,X:BTCUSD,230.084,236.8741,238.70954,229.0338,508.09991938000303
2015-08-20 00:00:00,X:ETHUSD,1.3,1.5218,1.5218,1.3,912.4127658
2015-08-21 00:00:00,X:BTCUSD,236.99999,234.28494,238.70966,232.61804,148.2441242600001
2015-08-21 00:00:00,X:ETHUSD,1.45061,1.43588,1.53,1.43588,6006.792913190001
2015-08-22 00:00:00,X:BTCUSD,235.012,231.99031,235.31862,223.09997,160.87552293000007
2015-08-22 00:00:00,X:ETHUSD,1.41,1.4,1.41,1.4,229.000432
2015-08-23 00:00:00,X:BTCUSD,232.37909,228.13041,232.37909,226.07,52.24048713000002
2015-08-23 00:00:00,X:ETHUSD,1.35,1.35,1.35002,1.31,258.01665862000004
2015-08-24 00:00:00,X:BTCUSD,226.23081,212.70097,227.19522,209.78753,393.06724433
2015-08-24 00:00:00,X:ETHUSD,1.33,1.23804,1.34,1.23804,4969.027376999999
2015-08-25 00:00:00,X:BTCUSD,211.85102,224.49439,235.98998,204.01,433.9097843300075
2015-08-25 00:00:00,X:ETHUSD,1.22031,1.27119,1.277,1.22031,911.43678445
2015-08-26 00:00:00,X:BTCUSD,225.8616,226.38149,243.3788,223.11341,154.68776979999996
2015-08-26 00:00:00,X:ETHUSD,1.11099,1.18,1.2,1.08253,1961.75247227
2015-08-27 00:00:00,X:BTCUSD,228.2424,226.011,233.0,225.30789,172.04794017999916
2015-08-27 00:00:00,X:ETHUSD,1.18818,1.13646,1.18818,1.13646,230.29495247
2015-08-28 00:00:00,X:BTCUSD,225.3427,232.6416,237.9801,222.5718,264.3752689900005
2015-08-28 00:00:00,X:ETHUSD,1.21733,1.295,1.3,1.15219,20766.09278881
2015-08-29 00:00:00,X:BTCUSD,233.0357,230.77732,234.97411,228.95384,99.84734176999947
2015-08-29 00:00:00,X:ETHUSD,1.16415,1.1795,1.1795,1.153,329.63902475
2015-08-30 00:00:00,X:BTCUSD,231.72,228.95377,233.10008,226.67792,60.62931026999999
2015-08-30 00:00:00,X:ETHUSD,1.21,1.32,1.35,1.17189,6748.747078040001
2015-08-31 00:00:00,X:BTCUSD,228.84,230.92,233.51,225.9989,98.38033774999994
2015-08-31 00:00:00,X:ETHUSD,1.22,1.30651,1.32,0.90001,2948.17462905
2015-09-01 00:00:00,X:BTCUSD,231.0852,229.49,231.12,226.87,101.21826624000006
2015-09-01 00:00:00,X:ETHUSD,1.31241,1.36,1.38,1.31241,921.59244968
2015-09-02 00:00:00,X:BTCUSD,229.49,230.04,232.99117,226.81932,191.17766219
2015-09-02 00:00:00,X:ETHUSD,1.36,1.32795,1.37199,1.14032,364.41379956
2015-09-03 00:00:00,X:BTCUSD,229.14001,226.9388,231.13283,226.17,291.8041028899979
2015-09-03 00:00:00,X:ETHUSD,1.3,1.23357,1.3,1.23357,2599.0465789500004
2015-09-04 00:00:00,X:BTCUSD,226.9796,231.01,231.79,226.55001,151.62819272
2015-09-05 00:00:00,X:BTCUSD,231.0099,236.3209,236.9999,230.24725,173.96860231000008
2015-09-05 00:00:00,X:ETHUSD,1.29705,1.37,1.37,1.29705,7836.038226990003
2015-09-06 00:00:00,X:BTCUSD,237.0,241.98999,243.37667,237.0,112.16443429000002
2015-09-06 00:00:00,X:ETHUSD,1.385,1.34,1.385,1.3351,71.97
2015-09-07 00:00:00,X:BTCUSD,240.3301,241.07,242.7792,239.13181,148.82119427
2015-09-07 00:00:00,X:ETHUSD,1.27561,1.27561,1.27561,1.27561,73.309
2015-09-08 00:00:00,X:BTCUSD,240.35001,243.2677,246.51,240.35,253.51738310999937
2015-09-08 00:00:00,X:ETHUSD,1.26397,1.26349,1.26397,1.26349,82.2295
2015-09-09 00:00:00,X:BTCUSD,242.56,239.01,244.9708,238.18137,202.535194359999
2015-09-09 00:00:00,X:ETHUSD,1.21,1.21,1.21,1.21,3.0
2015-09-10 00:00:00,X:BTCUSD,240.1,238.1631,240.4586,236.99,35.12512335000001
2015-09-10 00:00:00,X:ETHUSD,1.19,1.1857,1.21279,1.12001,518.3670860800001
2015-09-11 00:00:00,X:BTCUSD,239.97,242.11885,242.11885,238.84814,128.37422917000004
2015-09-11 00:00:00,X:ETHUSD,1.15,0.92422,1.16397,0.92422,1982.13688371
2015-09-12 00:00:00,X:BTCUSD,239.45001,235.78,241.6,233.67,55.15843051000008
2015-09-12 00:00:00,X:ETHUSD,0.99999,1.14639,1.14639,0.98,264.75683363
